측정년도,측정월,측정소,초미세먼지,미세먼지,일산화탄소,오존,이산화질소,아황산가스
2011,10,성북구,21,40,0.6,0.015,0.037,0.004
2011,11,성북구,19,36,0.7,0.011,0.035,0.005
2011,12,성북구,25,43,0.8,0.011,0.034,0.006
2012,1,성북구,23,56,0.9,0.013,0.035,0.007
2012,2,성북구,28,47,0.8,0.016,0.033,0.005
2012,3,성북구,27,43,0.7,0.024,0.032,0.004
2012,4,성북구,20,48,0.7,0.023,0.04,0.004
2012,5,성북구,20,45,0.6,0.031,0.041,0.004
2012,6,성북구,18,37,0.5,0.036,0.026,0.004
2012,7,성북구,16,25,0.5,0.02,0.013,0.003
2012,8,성북구,19,19,0.4,0.025,0.016,0.002
2012,9,성북구,15,23,0.5,0.021,0.022,0.003
2012,10,성북구,21,31,0.5,0.018,0.032,0.004
2012,11,성북구,19,39,0.8,0.014,0.038,0.005
2012,12,성북구,25,38,0.9,0.012,0.041,0.006
2013,1,성북구,23,59,1.0,0.012,0.047,0.008
2013,2,성북구,28,40,0.8,0.017,0.04,0.006
2013,3,성북구,27,50,0.6,0.021,0.039,0.005
2013,4,성북구,20,47,0.5,0.025,0.034,0.004
2013,5,성북구,20,53,0.5,0.028,0.041,0.005
2013,6,성북구,18,37,0.5,0.033,0.035,0.003
2013,7,성북구,16,34,0.5,0.018,0.028,0.003
2013,8,성북구,19,34,0.5,0.021,0.028,0.002
2013,9,성북구,15,27,0.5,0.021,0.027,0.003
2013,10,성북구,21,27,0.5,0.017,0.033,0.003
2013,11,성북구,19,37,0.7,0.013,0.041,0.005
2013,12,성북구,25,51,0.9,0.011,0.049,0.006
2014,1,성북구,23,53,0.8,0.011,0.05,0.007
2014,2,성북구,28,54,0.7,0.017,0.047,0.006
2014,3,성북구,27,58,0.5,0.025,0.046,0.006
2014,4,성북구,20,54,0.5,0.028,0.046,0.004
2014,5,성북구,20,59,0.4,0.037,0.036,0.005
2014,6,성북구,18,34,0.4,0.033,0.027,0.003
2014,7,성북구,16,35,0.4,0.03,0.025,0.003
2014,8,성북구,19,28,0.4,0.023,0.024,0.003
2014,9,성북구,15,27,0.4,0.021,0.026,0.003
2014,10,성북구,21,32,0.5,0.015,0.034,0.003
2014,11,성북구,19,41,0.6,0.012,0.041,0.003
2014,12,성북구,25,49,0.7,0.012,0.033,0.008
2015,1,성북구,23,41,0.8,0.013,0.036,0.008
2015,2,성북구,28,71,0.7,0.016,0.035,0.007
2015,3,성북구,27,64,0.6,0.021,0.038,0.008
2015,4,성북구,20,47,0.5,0.026,0.035,0.006
2015,5,성북구,20,45,0.4,0.033,0.032,0.006
2015,6,성북구,18,38,0.4,0.039,0.025,0.005
2015,7,성북구,16,33,0.4,0.023,0.023,0.004
2015,8,성북구,19,31,0.4,0.027,0.022,0.005
2015,9,성북구,15,25,0.4,0.026,0.023,0.004
2015,10,성북구,21,41,0.5,0.021,0.034,0.005
2015,11,성북구,19,30,0.7,0.012,0.037,0.005
2015,12,성북구,25,45,0.9,0.01,0.043,0.007
2010,1,용산구,23,61,0.8,0.012,0.05,0.01
2010,2,용산구,28,51,0.5,0.014,0.043,0.007
2010,3,용산구,25,63,0.6,0.024,0.036,0.006
2010,4,용산구,21,50,0.5,0.026,0.042,0.006
2010,5,용산구,26,56,0.4,0.031,0.042,0.006
2010,6,용산구,23,50,0.3,0.03,0.041,0.006
2010,7,용산구,21,32,0.3,0.02,0.029,0.005
2010,8,용산구,25,32,0.3,0.015,0.03,0.005
2010,9,용산구,17,25,0.2,0.013,0.028,0.003
2010,10,용산구,28,40,0.4,0.014,0.036,0.004
2010,11,용산구,24,72,0.7,0.012,0.04,0.005
2010,12,용산구,31,67,0.8,0.008,0.037,0.005
2011,1,용산구,23,47,0.8,0.012,0.038,0.005
2011,2,용산구,28,78,0.9,0.01,0.05,0.007
2011,3,용산구,25,71,0.5,0.024,0.034,0.005
2011,4,용산구,21,58,0.4,0.028,0.04,0.005
2011,5,용산구,26,76,0.3,0.028,0.036,0.004
2011,6,용산구,23,45,0.3,0.027,0.032,0.004
2011,7,용산구,21,29,0.4,0.015,0.026,0.004
2011,8,용산구,25,28,0.3,0.017,0.025,0.004
2011,9,용산구,17,30,0.3,0.022,0.026,0.004
2011,10,용산구,28,41,0.5,0.013,0.038,0.004
2011,11,용산구,24,38,0.5,0.011,0.036,0.004
2011,12,용산구,31,47,0.6,0.009,0.037,0.005
2012,1,용산구,23,59,0.6,0.01,0.039,0.007
2012,2,용산구,28,50,0.6,0.014,0.037,0.006
2012,3,용산구,25,47,0.7,0.024,0.033,0.004
2012,4,용산구,21,51,0.7,0.025,0.039,0.004
2012,5,용산구,26,51,0.6,0.03,0.041,0.005
2012,6,용산구,23,38,0.4,0.031,0.03,0.004
2012,7,용산구,21,27,0.5,0.019,0.027,0.003
2012,8,용산구,25,21,0.4,0.023,0.022,0.003
2012,9,용산구,17,26,0.4,0.019,0.028,0.003
2012,10,용산구,28,32,0.3,0.015,0.033,0.003
2012,11,용산구,24,42,0.5,0.011,0.035,0.005
2012,12,용산구,31,39,0.9,0.011,0.038,0.005
2013,1,용산구,23,60,1.2,0.011,0.051,0.007
2013,2,용산구,28,43,0.7,0.014,0.04,0.006
2013,3,용산구,25,51,0.6,0.019,0.035,0.007
2013,4,용산구,21,50,0.6,0.03,0.034,0.006
2013,5,용산구,26,54,0.5,0.035,0.035,0.006
2013,6,용산구,23,40,0.4,0.029,0.038,0.006
2013,7,용산구,21,35,0.2,0.021,0.026,0.005
2013,8,용산구,25,36,0.3,0.023,0.028,0.005
2013,9,용산구,17,28,0.3,0.021,0.028,0.005
2013,10,용산구,28,30,0.4,0.016,0.034,0.005
2013,11,용산구,24,43,0.5,0.01,0.039,0.005
2013,12,용산구,31,55,0.6,0.007,0.048,0.007
2014,1,용산구,23,57,0.6,0.008,0.043,0.006
2014,2,용산구,28,56,0.5,0.016,0.039,0.006
2014,3,용산구,25,60,0.5,0.022,0.041,0.006
2014,4,용산구,21,57,0.5,0.02,0.046,0.006
2014,5,용산구,26,61,0.5,0.033,0.037,0.006
2014,6,용산구,23,37,0.5,0.035,0.03,0.005
2014,7,용산구,21,38,0.5,0.033,0.026,0.005
2014,8,용산구,25,29,0.4,0.024,0.025,0.005
2014,9,용산구,17,28,0.4,0.022,0.029,0.005
2014,10,용산구,28,32,0.3,0.017,0.035,0.005
2014,11,용산구,24,44,0.5,0.011,0.039,0.006
2014,12,용산구,31,41,0.5,0.01,0.034,0.006
2015,1,용산구,23,45,0.6,0.01,0.038,0.006
2015,2,용산구,28,79,0.5,0.015,0.037,0.006
2015,3,용산구,25,63,0.5,0.019,0.043,0.006
2015,4,용산구,21,40,0.4,0.025,0.036,0.005
2015,5,용산구,26,42,0.4,0.028,0.038,0.005
2015,6,용산구,23,34,0.4,0.034,0.029,0.005
2015,7,용산구,21,32,0.4,0.025,0.022,0.005
2015,8,용산구,25,36,0.3,0.03,0.02,0.005
2015,9,용산구,17,25,0.3,0.025,0.026,0.005
2015,10,용산구,28,41,0.4,0.017,0.036,0.005
2015,11,용산구,24,30,0.5,0.012,0.033,0.004
2015,12,용산구,31,42,0.6,0.008,0.041,0.005
2010,1,광진구,24,58,0.6,0.012,0.042,0.006
2010,2,광진구,28,47,0.6,0.017,0.035,0.005
2010,3,광진구,25,60,0.5,0.028,0.027,0.004
2010,4,광진구,21,47,0.5,0.029,0.034,0.003
2010,5,광진구,19,54,0.5,0.037,0.035,0.004
2010,6,광진구,16,47,0.5,0.04,0.034,0.003
2010,7,광진구,19,29,0.5,0.028,0.026,0.003
2010,8,광진구,22,30,0.7,0.023,0.027,0.003
2010,9,광진구,14,22,0.6,0.02,0.022,0.002
2010,10,광진구,23,40,0.6,0.017,0.03,0.003
2010,11,광진구,19,71,0.7,0.014,0.034,0.005
2010,12,광진구,33,63,0.8,0.011,0.032,0.005
2011,1,광진구,24,47,0.8,0.014,0.035,0.005
2011,2,광진구,28,77,1.0,0.014,0.045,0.006
2011,3,광진구,25,64,0.6,0.026,0.029,0.005
2011,4,광진구,21,56,0.6,0.03,0.032,0.004
2011,5,광진구,19,72,0.6,0.03,0.029,0.003
2011,6,광진구,16,44,0.6,0.034,0.031,0.003
2011,7,광진구,19,27,0.6,0.019,0.023,0.002
2011,8,광진구,22,26,0.6,0.02,0.02,0.002
2011,9,광진구,14,29,0.5,0.027,0.023,0.002
2011,10,광진구,23,42,0.6,0.015,0.036,0.004
2011,11,광진구,19,39,0.6,0.013,0.03,0.004
2011,12,광진구,33,52,0.7,0.011,0.031,0.006
2012,1,광진구,24,62,0.8,0.011,0.03,0.008
2012,2,광진구,28,52,0.7,0.012,0.028,0.006
2012,3,광진구,25,47,0.6,0.019,0.024,0.004
2012,4,광진구,21,54,0.6,0.024,0.025,0.004
2012,5,광진구,19,51,0.6,0.034,0.032,0.005
2012,6,광진구,16,37,0.5,0.038,0.027,0.004
2012,7,광진구,19,29,0.6,0.023,0.027,0.004
2012,8,광진구,22,20,0.5,0.025,0.02,0.003
2012,9,광진구,14,25,0.5,0.022,0.027,0.003
2012,10,광진구,23,33,0.5,0.017,0.032,0.003
2012,11,광진구,19,42,0.6,0.013,0.03,0.004
2012,12,광진구,33,41,0.7,0.012,0.034,0.005
2013,1,광진구,24,65,0.9,0.013,0.042,0.007
2013,2,광진구,28,44,0.7,0.018,0.035,0.005
2013,3,광진구,25,59,0.6,0.022,0.034,0.005
2013,4,광진구,21,54,0.6,0.029,0.03,0.004
2013,5,광진구,19,57,0.6,0.033,0.031,0.005
2013,6,광진구,16,41,0.6,0.034,0.028,0.003
2013,7,광진구,19,35,0.6,0.024,0.024,0.003
2013,8,광진구,22,35,0.5,0.026,0.024,0.003
2013,9,광진구,14,27,0.4,0.025,0.022,0.002
2013,10,광진구,23,30,0.4,0.021,0.025,0.003
2013,11,광진구,19,46,0.6,0.013,0.034,0.003
2013,12,광진구,33,59,0.8,0.01,0.036,0.005
2014,1,광진구,24,63,0.8,0.01,0.035,0.005
2014,2,광진구,28,61,0.6,0.019,0.029,0.004
2014,3,광진구,25,66,0.6,0.026,0.031,0.006
2014,4,광진구,21,64,0.5,0.031,0.033,0.005
2014,5,광진구,19,68,0.5,0.045,0.026,0.005
2014,6,광진구,16,41,0.5,0.042,0.021,0.003
2014,7,광진구,19,41,0.7,0.038,0.02,0.004
2014,8,광진구,22,31,0.4,0.029,0.019,0.004
2014,9,광진구,14,30,0.4,0.026,0.023,0.004
2014,10,광진구,23,37,0.5,0.019,0.031,0.004
2014,11,광진구,19,50,0.7,0.012,0.037,0.005
2014,12,광진구,33,43,0.7,0.01,0.03,0.006
2015,1,광진구,24,50,0.8,0.011,0.034,0.006
2015,2,광진구,28,88,0.8,0.016,0.034,0.006
2015,3,광진구,25,72,0.7,0.021,0.04,0.007
2015,4,광진구,21,45,0.5,0.025,0.034,0.005
2015,5,광진구,19,46,0.5,0.029,0.033,0.005
2015,6,광진구,16,34,0.5,0.036,0.025,0.004
2015,7,광진구,19,29,0.4,0.025,0.022,0.004
2015,8,광진구,22,32,0.4,0.025,0.025,0.004
2015,9,광진구,14,25,0.4,0.023,0.024,0.003
2015,10,광진구,23,43,0.5,0.02,0.035,0.004
2015,11,광진구,19,29,0.5,0.013,0.03,0.004
2015,12,광진구,33,50,0.6,0.009,0.035,0.005
2010,1,성동구,26,60,0.8,0.01,0.041,0.006
2010,2,성동구,31,50,0.7,0.015,0.036,0.006
2010,3,성동구,33,61,0.4,0.025,0.027,0.007
2010,4,성동구,23,49,0.4,0.024,0.032,0.003
2010,5,성동구,22,56,0.4,0.025,0.029,0.004
2010,6,성동구,19,50,0.3,0.026,0.029,0.002
2010,7,성동구,18,29,0.3,0.016,0.017,0.004
2010,8,성동구,21,29,0.4,0.011,0.018,0.005
2010,9,성동구,15,23,0.3,0.012,0.026,0.004
2010,10,성동구,22,39,0.3,0.01,0.039,0.004
2010,11,성동구,19,73,0.5,0.011,0.033,0.004
2010,12,성동구,26,65,0.6,0.012,0.03,0.005
2011,1,성동구,26,47,0.6,0.012,0.031,0.006
2011,2,성동구,31,80,0.7,0.014,0.04,0.006
2011,3,성동구,33,70,0.3,0.029,0.024,0.004
2011,4,성동구,23,61,0.3,0.031,0.029,0.003
2011,5,성동구,22,78,0.4,0.026,0.028,0.005
2011,6,성동구,19,49,0.3,0.031,0.026,0.006
2011,7,성동구,18,29,0.3,0.014,0.019,0.002
2011,8,성동구,21,27,0.3,0.014,0.016,0.001
2011,9,성동구,15,32,0.2,0.021,0.017,0.002
2011,10,성동구,22,46,0.4,0.011,0.035,0.003
2011,11,성동구,19,39,0.5,0.009,0.03,0.004
2011,12,성동구,26,47,0.7,0.009,0.028,0.006
2012,1,성동구,26,61,0.8,0.011,0.029,0.009
2012,2,성동구,31,53,0.6,0.016,0.028,0.007
2012,3,성동구,33,48,0.5,0.029,0.022,0.006
2012,4,성동구,23,54,0.5,0.027,0.025,0.006
2012,5,성동구,22,59,0.4,0.036,0.023,0.008
2012,6,성동구,19,47,0.3,0.04,0.015,0.006
2012,7,성동구,18,26,0.3,0.02,0.013,0.004
2012,8,성동구,21,16,0.3,0.022,0.017,0.002
2012,9,성동구,15,27,0.3,0.025,0.025,0.004
2012,10,성동구,22,35,0.3,0.012,0.027,0.003
2012,11,성동구,19,44,0.6,0.009,0.028,0.003
2012,12,성동구,26,44,0.7,0.008,0.034,0.004
2013,1,성동구,26,66,0.8,0.009,0.045,0.006
2013,2,성동구,31,46,0.4,0.015,0.031,0.007
2013,3,성동구,33,59,0.4,0.019,0.029,0.004
2013,4,성동구,23,52,0.4,0.027,0.031,0.003
2013,5,성동구,22,53,0.4,0.026,0.031,0.003
2013,6,성동구,19,39,0.4,0.027,0.036,0.002
2013,7,성동구,18,31,0.4,0.019,0.025,0.002
2013,8,성동구,21,32,0.3,0.023,0.028,0.002
2013,9,성동구,15,27,0.2,0.018,0.027,0.002
2013,10,성동구,22,28,0.3,0.013,0.032,0.001
2013,11,성동구,19,42,0.5,0.009,0.046,0.002
2013,12,성동구,26,55,0.7,0.006,0.044,0.003
2014,1,성동구,26,57,0.6,0.006,0.042,0.005
2014,2,성동구,31,57,0.7,0.013,0.038,0.004
2014,3,성동구,33,60,0.5,0.019,0.048,0.006
2014,4,성동구,23,61,0.3,0.023,0.052,0.006
2014,5,성동구,22,66,0.3,0.031,0.042,0.008
2014,6,성동구,19,39,0.3,0.03,0.034,0.006
2014,7,성동구,18,39,0.3,0.026,0.038,0.004
2014,8,성동구,21,29,0.3,0.021,0.036,0.003
2014,9,성동구,15,30,0.3,0.018,0.032,0.004
2014,10,성동구,22,33,0.4,0.015,0.033,0.006
2014,11,성동구,19,44,0.5,0.011,0.041,0.004
2014,12,성동구,26,43,0.5,0.012,0.035,0.005
2015,1,성동구,26,48,0.6,0.011,0.039,0.005
2015,2,성동구,31,81,0.6,0.016,0.038,0.005
2015,3,성동구,33,72,0.6,0.02,0.044,0.006
2015,4,성동구,23,45,0.5,0.027,0.036,0.004
2015,5,성동구,22,50,0.4,0.029,0.034,0.004
2015,6,성동구,19,36,0.3,0.038,0.028,0.004
2015,7,성동구,18,27,0.2,0.025,0.017,0.004
2015,8,성동구,21,30,0.3,0.027,0.021,0.003
2015,9,성동구,15,30,0.3,0.024,0.025,0.003
2015,10,성동구,22,47,0.4,0.016,0.04,0.005
2015,11,성동구,19,33,0.5,0.012,0.027,0.003
2015,12,성동구,26,51,0.7,0.009,0.036,0.005
2010,1,도봉구,26,56,0.8,0.015,0.039,0.007
2010,2,도봉구,29,44,0.7,0.018,0.036,0.005
2010,3,도봉구,31,57,0.5,0.027,0.024,0.004
2010,4,도봉구,22,43,0.5,0.029,0.027,0.003
2010,5,도봉구,21,47,0.5,0.033,0.027,0.003
2010,6,도봉구,19,40,0.5,0.037,0.024,0.003
2010,7,도봉구,18,28,0.5,0.024,0.021,0.002
2010,8,도봉구,20,28,0.5,0.02,0.021,0.002
2010,9,도봉구,14,21,0.5,0.018,0.02,0.002
2010,10,도봉구,21,38,0.6,0.019,0.024,0.004
2010,11,도봉구,18,67,0.7,0.017,0.031,0.005
2010,12,도봉구,25,62,0.7,0.015,0.027,0.006
2011,1,도봉구,26,44,0.7,0.019,0.025,0.006
2011,2,도봉구,29,70,0.9,0.016,0.038,0.006
2011,3,도봉구,31,64,0.5,0.029,0.02,0.005
2011,4,도봉구,22,52,0.6,0.029,0.027,0.004
2011,5,도봉구,21,70,0.5,0.031,0.023,0.004
2011,6,도봉구,19,39,0.5,0.033,0.021,0.003
2011,7,도봉구,18,25,0.4,0.017,0.021,0.003
2011,8,도봉구,20,25,0.4,0.018,0.019,0.002
2011,9,도봉구,14,28,0.4,0.024,0.022,0.003
2011,10,도봉구,21,40,0.6,0.017,0.031,0.004
2011,11,도봉구,18,37,0.6,0.014,0.03,0.004
2011,12,도봉구,25,45,0.7,0.013,0.027,0.006
2012,1,도봉구,26,58,0.8,0.014,0.027,0.007
2012,2,도봉구,29,49,0.7,0.017,0.025,0.006
2012,3,도봉구,31,44,0.6,0.024,0.022,0.005
2012,4,도봉구,22,48,0.5,0.025,0.026,0.005
2012,5,도봉구,21,47,0.5,0.03,0.024,0.005
2012,6,도봉구,19,37,0.4,0.039,0.021,0.005
2012,7,도봉구,18,25,0.4,0.024,0.021,0.004
2012,8,도봉구,20,19,0.4,0.03,0.017,0.003
2012,9,도봉구,14,23,0.5,0.023,0.024,0.004
2012,10,도봉구,21,31,0.5,0.018,0.027,0.004
2012,11,도봉구,18,39,0.6,0.014,0.029,0.005
2012,12,도봉구,25,41,0.7,0.015,0.033,0.007
2013,1,도봉구,26,61,0.9,0.016,0.044,0.009
2013,2,도봉구,29,41,0.6,0.023,0.034,0.006
2013,3,도봉구,31,52,0.6,0.027,0.035,0.005
2013,4,도봉구,22,49,0.5,0.034,0.032,0.005
2013,5,도봉구,21,55,0.5,0.037,0.035,0.005
2013,6,도봉구,19,37,0.4,0.042,0.025,0.003
2013,7,도봉구,18,33,0.5,0.026,0.023,0.003
2013,8,도봉구,20,35,0.5,0.031,0.026,0.003
2013,9,도봉구,14,27,0.5,0.026,0.024,0.003
2013,10,도봉구,21,27,0.5,0.014,0.028,0.003
2013,11,도봉구,18,41,0.6,0.016,0.031,0.005
2013,12,도봉구,25,56,0.8,0.013,0.042,0.009
2014,1,도봉구,26,56,0.8,0.015,0.041,0.008
2014,2,도봉구,29,55,0.7,0.024,0.034,0.008
2014,3,도봉구,31,59,0.5,0.034,0.033,0.007
2014,4,도봉구,22,55,0.5,0.037,0.033,0.006
2014,5,도봉구,21,57,0.5,0.047,0.026,0.006
2014,6,도봉구,19,34,0.4,0.038,0.02,0.005
2014,7,도봉구,18,36,0.4,0.036,0.021,0.005
2014,8,도봉구,20,27,0.4,0.027,0.022,0.004
2014,9,도봉구,14,27,0.4,0.027,0.032,0.005
2014,10,도봉구,21,31,0.5,0.017,0.031,0.005
2014,11,도봉구,18,42,0.6,0.018,0.034,0.005
2014,12,도봉구,25,43,0.6,0.017,0.033,0.007
2015,1,도봉구,26,48,0.7,0.016,0.036,0.008
2015,2,도봉구,29,85,0.6,0.021,0.033,0.006
2015,3,도봉구,31,70,0.6,0.024,0.037,0.007
2015,4,도봉구,22,42,0.5,0.03,0.033,0.005
2015,5,도봉구,21,41,0.4,0.035,0.029,0.005
2015,6,도봉구,19,30,0.4,0.04,0.024,0.004
2015,7,도봉구,18,26,0.4,0.03,0.023,0.004
2015,8,도봉구,20,32,0.4,0.033,0.022,0.004
2015,9,도봉구,14,25,0.4,0.026,0.025,0.003
2015,10,도봉구,21,40,0.5,0.022,0.032,0.005
2015,11,도봉구,18,30,0.5,0.016,0.033,0.004
2015,12,도봉구,25,45,0.6,0.014,0.039,0.006
2010,1,서대문구,24,62,0.7,0.018,0.042,0.008
2010,2,서대문구,33,46,0.7,0.024,0.032,0.007
2010,3,서대문구,27,65,0.6,0.037,0.026,0.004
2010,4,서대문구,20,50,0.5,0.026,0.027,0.002
2010,5,서대문구,20,60,0.3,0.031,0.036,0.004
2010,6,서대문구,17,62,0.3,0.033,0.04,0.003
2010,7,서대문구,16,41,0.2,0.02,0.026,0.002
2010,8,서대문구,20,33,0.3,0.016,0.027,0.002
2010,9,서대문구,14,31,0.4,0.016,0.028,0.002
2010,10,서대문구,21,45,0.5,0.016,0.041,0.003
2010,11,서대문구,20,85,0.5,0.013,0.046,0.004
2010,12,서대문구,26,57,0.6,0.012,0.043,0.004
2011,1,서대문구,24,47,0.6,0.016,0.033,0.005
2011,2,서대문구,33,83,0.7,0.016,0.041,0.006
2011,3,서대문구,27,65,0.5,0.029,0.026,0.005
2011,4,서대문구,20,56,0.5,0.031,0.029,0.004
2011,5,서대문구,20,72,0.5,0.027,0.027,0.003
2011,6,서대문구,17,43,0.4,0.027,0.023,0.005
2011,7,서대문구,16,26,0.3,0.015,0.022,0.005
2011,8,서대문구,20,25,0.4,0.016,0.015,0.004
2011,9,서대문구,14,27,0.5,0.024,0.017,0.005
2011,10,서대문구,21,40,0.6,0.017,0.033,0.005
2011,11,서대문구,20,35,0.6,0.014,0.029,0.006
2011,12,서대문구,26,44,0.7,0.01,0.033,0.008
2012,1,서대문구,24,59,0.8,0.012,0.042,0.01
2012,2,서대문구,33,47,0.8,0.015,0.038,0.008
2012,3,서대문구,27,44,0.6,0.025,0.029,0.007
2012,4,서대문구,20,47,0.6,0.026,0.031,0.006
2012,5,서대문구,20,48,0.5,0.035,0.031,0.005
2012,6,서대문구,17,36,0.4,0.036,0.024,0.005
2012,7,서대문구,16,24,0.3,0.018,0.015,0.004
2012,8,서대문구,20,18,0.3,0.023,0.018,0.003
2012,9,서대문구,14,23,0.4,0.026,0.017,0.004
2012,10,서대문구,21,29,0.5,0.022,0.02,0.005
2012,11,서대문구,20,40,0.5,0.014,0.032,0.004
2012,12,서대문구,26,39,0.5,0.015,0.032,0.005
2013,1,서대문구,24,60,0.7,0.017,0.041,0.007
2013,2,서대문구,33,42,0.6,0.023,0.034,0.005
2013,3,서대문구,27,52,0.6,0.03,0.034,0.005
2013,4,서대문구,20,52,0.6,0.039,0.033,0.004
2013,5,서대문구,20,55,0.3,0.028,0.03,0.004
2013,6,서대문구,17,39,0.2,0.028,0.025,0.003
2013,7,서대문구,16,34,0.2,0.018,0.021,0.002
2013,8,서대문구,20,35,0.2,0.021,0.023,0.003
2013,9,서대문구,14,27,0.2,0.021,0.024,0.004
2013,10,서대문구,21,27,0.3,0.018,0.027,0.004
2013,11,서대문구,20,42,0.6,0.011,0.037,0.005
2013,12,서대문구,26,52,0.8,0.008,0.046,0.007
2014,1,서대문구,24,53,0.8,0.009,0.044,0.007
2014,2,서대문구,33,54,0.7,0.018,0.036,0.006
2014,3,서대문구,27,61,0.6,0.023,0.038,0.006
2014,4,서대문구,20,58,0.6,0.027,0.041,0.005
2014,5,서대문구,20,65,0.5,0.038,0.031,0.006
2014,6,서대문구,17,38,0.4,0.039,0.024,0.004
2014,7,서대문구,16,39,0.4,0.038,0.022,0.005
2014,8,서대문구,20,29,0.2,0.03,0.023,0.004
2014,9,서대문구,14,28,0.3,0.028,0.026,0.004
2014,10,서대문구,21,31,0.5,0.021,0.044,0.005
2014,11,서대문구,20,42,0.5,0.013,0.047,0.005
2014,12,서대문구,26,42,0.6,0.012,0.044,0.006
2015,1,서대문구,24,47,0.6,0.013,0.049,0.005
2015,2,서대문구,33,86,0.5,0.02,0.037,0.005
2015,3,서대문구,27,69,0.5,0.022,0.044,0.007
2015,4,서대문구,20,42,0.4,0.028,0.035,0.005
2015,5,서대문구,20,42,0.3,0.032,0.031,0.006
2015,6,서대문구,17,30,0.3,0.039,0.024,0.005
2015,7,서대문구,16,26,0.4,0.028,0.023,0.004
2015,8,서대문구,20,30,0.5,0.03,0.023,0.004
2015,9,서대문구,14,25,0.5,0.028,0.024,0.004
2015,10,서대문구,21,40,0.6,0.02,0.033,0.004
2015,11,서대문구,20,29,0.6,0.012,0.041,0.004
2015,12,서대문구,26,44,0.7,0.01,0.049,0.005
2010,1,구로구,24,62,0.9,0.01,0.043,0.006
2010,2,구로구,28,53,0.8,0.015,0.04,0.005
2010,3,구로구,29,66,0.6,0.024,0.035,0.004
2010,4,구로구,22,52,0.6,0.026,0.039,0.004
2010,5,구로구,22,58,0.6,0.033,0.034,0.004
2010,6,구로구,22,51,0.6,0.034,0.036,0.003
2010,7,구로구,20,31,0.5,0.03,0.022,0.003
2010,8,구로구,23,31,0.5,0.019,0.023,0.003
2010,9,구로구,15,26,0.5,0.015,0.026,0.002
2010,10,구로구,25,44,0.6,0.013,0.039,0.003
2010,11,구로구,22,75,0.7,0.013,0.039,0.004
2010,12,구로구,27,65,0.8,0.01,0.038,0.005
2011,1,구로구,24,44,0.7,0.016,0.037,0.006
2011,2,구로구,28,78,0.9,0.012,0.048,0.007
2011,3,구로구,29,69,0.5,0.027,0.031,0.005
2011,4,구로구,22,57,0.5,0.027,0.036,0.005
2011,5,구로구,22,74,0.5,0.03,0.036,0.004
2011,6,구로구,22,44,0.5,0.033,0.03,0.004
2011,7,구로구,20,28,0.4,0.02,0.02,0.003
2011,8,구로구,23,29,0.4,0.021,0.023,0.003
2011,9,구로구,15,29,0.4,0.023,0.026,0.004
2011,10,구로구,25,49,0.6,0.013,0.044,0.004
2011,11,구로구,22,41,0.6,0.012,0.039,0.005
2011,12,구로구,27,45,0.7,0.011,0.038,0.007
2012,1,구로구,24,57,0.7,0.012,0.037,0.009
2012,2,구로구,28,50,0.6,0.017,0.037,0.007
2012,3,구로구,29,48,0.6,0.022,0.034,0.006
2012,4,구로구,22,50,0.6,0.024,0.035,0.005
2012,5,구로구,22,53,0.5,0.033,0.029,0.006
2012,6,구로구,22,41,0.5,0.035,0.024,0.005
2012,7,구로구,20,26,0.5,0.026,0.022,0.004
2012,8,구로구,23,21,0.4,0.03,0.018,0.003
2012,9,구로구,15,28,0.5,0.024,0.03,0.004
2012,10,구로구,25,30,0.5,0.018,0.033,0.004
2012,11,구로구,22,43,0.6,0.012,0.033,0.005
2012,12,구로구,27,43,0.7,0.011,0.037,0.006
2013,1,구로구,24,65,0.9,0.01,0.044,0.008
2013,2,구로구,28,48,0.6,0.015,0.037,0.007
2013,3,구로구,29,59,0.6,0.021,0.036,0.006
2013,4,구로구,22,57,0.5,0.029,0.033,0.006
2013,5,구로구,22,58,0.5,0.032,0.032,0.006
2013,6,구로구,22,44,0.5,0.031,0.027,0.005
2013,7,구로구,20,35,0.4,0.028,0.015,0.004
2013,8,구로구,23,36,0.4,0.029,0.018,0.005
2013,9,구로구,15,30,0.4,0.021,0.024,0.005
2013,10,구로구,25,32,0.5,0.015,0.032,0.005
2013,11,구로구,22,45,0.6,0.011,0.04,0.007
2013,12,구로구,27,56,0.8,0.008,0.044,0.009
2014,1,구로구,24,57,0.8,0.009,0.044,0.009
2014,2,구로구,28,59,0.7,0.015,0.042,0.006
2014,3,구로구,29,60,0.6,0.028,0.037,0.007
2014,4,구로구,22,60,0.6,0.031,0.04,0.006
2014,5,구로구,22,67,0.5,0.046,0.029,0.007
2014,6,구로구,22,42,0.4,0.04,0.025,0.005
2014,7,구로구,20,41,0.5,0.034,0.017,0.005
2014,8,구로구,23,31,0.5,0.024,0.021,0.004
2014,9,구로구,15,33,0.5,0.02,0.028,0.005
2014,10,구로구,25,35,0.6,0.014,0.036,0.005
2014,11,구로구,22,45,0.7,0.011,0.04,0.006
2014,12,구로구,27,43,0.7,0.01,0.033,0.007
2015,1,구로구,24,50,0.8,0.009,0.036,0.005
2015,2,구로구,28,81,0.7,0.015,0.033,0.007
2015,3,구로구,29,72,0.6,0.027,0.036,0.006
2015,4,구로구,22,48,0.5,0.035,0.03,0.005
2015,5,구로구,22,47,0.5,0.041,0.026,0.007
